State,BudgetDetail,value,Year
West Virginia,Amount from General Fund,6645163,2023
West Virginia,Amount of Budget from SRF,Included,2011_old
West Virginia,Amount of Budget from SRF,Included,2012
West Virginia,Amount of Budget from SRF,Included,2013
West Virginia,Environmental Agency Budget,248316190,2011_old
West Virginia,Environmental Agency Budget,494113927,2012
West Virginia,Environmental Agency Budget,441098268,2013
West Virginia,Environmental Agency Budget,272747116,2013_old
West Virginia,Environmental Agency Budget,241139308,2014
West Virginia,Environmental Agency Budget,244861456,2015
West Virginia,Environmental Agency Budget,233897346,2016
West Virginia,Environmental Agency Budget,233897346,2016_old
West Virginia,Environmental Agency Budget,285722920,2017
West Virginia,Environmental Agency Budget,250635922,2018
West Virginia,Environmental Agency Budget,224032859,2019
West Virginia,Environmental Agency Budget,285734851,2020
West Virginia,Environmental Agency Budget,235754041,2021
West Virginia,Environmental Agency Budget,248924558,2022
West Virginia,Environmental Agency Budget,310717162,2023
West Virginia,Percent from Federal Government,44.91,2011_old
West Virginia,Percent from Federal Government,47.96,2012
West Virginia,Percent from Federal Government,40.81,2013
West Virginia,Percent from Federal Government,37.1,2016
West Virginia,Percent from Federal Government,37.1,2016_old
West Virginia,Percent from Federal Government,27.67,2017
West Virginia,Percent from Federal Government,40.5,2018
West Virginia,Percent from Federal Government,42.32,2019
West Virginia,Percent from Federal Government,29.72,2020
West Virginia,Percent from Federal Government,33.39,2021
West Virginia,Percent from Federal Government,32.25,2022
West Virginia,Percent from Federal Government,28.92,2023
West Virginia,Percent from Fees / Other,51.99,2011_old
West Virginia,Percent from Fees / Other,50.40,2012
West Virginia,Percent from Fees / Other,57.35,2013
West Virginia,Percent from Fees / Other,60.37,2016
West Virginia,Percent from Fees / Other,60.37,2016_old
West Virginia,Percent from Fees / Other,70.27,2017
West Virginia,Percent from Fees / Other,57.19,2018
West Virginia,Percent from Fees / Other,55.02,2019
West Virginia,Percent from Fees / Other,70.12,2020
West Virginia,Percent from Fees / Other,67.37,2021
West Virginia,Percent from Fees / Other,69.87,2022
West Virginia,Percent from Fees / Other,72.72,2023
West Virginia,Percent from General Fund,3.10,2011_old
West Virginia,Percent from General Fund,1.64,2012
West Virginia,Percent from General Fund,1.84,2013
West Virginia,Percent from General Fund,2.53,2016
West Virginia,Percent from General Fund,2.53,2016_old
West Virginia,Percent from General Fund,2.06,2017
West Virginia,Percent from General Fund,2.31,2018
West Virginia,Percent from General Fund,2.66,2019
West Virginia,Percent from General Fund,2.63,2020
West Virginia,Percent from General Fund,2.8,2021
West Virginia,Percent from General Fund,2.62,2022
West Virginia,Percent from General Fund,2.14,2023
West Virginia,Status of Budget,Actual,2011_old
West Virginia,Status of Budget,Current,2012
West Virginia,Status of Budget,Enrolled,2013
West Virginia,Status of Budget,Actual,2013_old
West Virginia,Status of Budget,Actual,2014
West Virginia,Status of Budget,Actual,2015
West Virginia,Status of Budget,Actual,2016
West Virginia,Status of Budget,Actual,2016_old
West Virginia,Status of Budget,Actual,2017
West Virginia,Status of Budget,Actual,2018
West Virginia,Status of Budget,Actual,2019
West Virginia,Status of Budget,Actual,2020
West Virginia,Status of Budget,Actual,2021
West Virginia,Status of Budget,Actual,2022
West Virginia,Status of Budget,Actual,2023
Wisconsin,Amount from Federal Government,95339186,2013_old
Wisconsin,Amount from Federal Government,95259033,2014
Wisconsin,Amount from Federal Government,98806284,2015
Wisconsin,Amount from Federal Government,70785748,2016
Wisconsin,Amount from Federal Government,70785748,2016_old
Wisconsin,Amount from Federal Government,82377629,2017
Wisconsin,Amount from Federal Government,83035010,2018
Wisconsin,Amount from Federal Government,88759115,2019
Wisconsin,Amount from Federal Government,91327448,2020
Wisconsin,Amount from Federal Government,93282645,2021
Wisconsin,Amount from Federal Government,92811036,2022
Wisconsin,Amount from Federal Government,144966910,2023
Wisconsin,Amount from Fees / Other,101382292,2013_old
Wisconsin,Amount from Fees / Other,109293606,2014
Wisconsin,Amount from Fees / Other,107174956,2015
Wisconsin,Amount from Fees / Other,128268979,2016
Wisconsin,Amount from Fees / Other,128268979,2016_old
Wisconsin,Amount from Fees / Other,125971530,2017
Wisconsin,Amount from Fees / Other,122979672,2018
Wisconsin,Amount from Fees / Other,133322805,2019
Wisconsin,Amount from Fees / Other,148839267,2020
Wisconsin,Amount from Fees / Other,147621862,2021
Wisconsin,Amount from Fees / Other,137118744,2022
Wisconsin,Amount from Fees / Other,139079205,2023
Wisconsin,Amount from General Fund,39294704,2013_old
Wisconsin,Amount from General Fund,40747942,2014
Wisconsin,Amount from General Fund,36278299,2015
Wisconsin,Amount from General Fund,35277742,2016
Wisconsin,Amount from General Fund,35277742,2016_old
Wisconsin,Amount from General Fund,33620541,2017
Wisconsin,Amount from General Fund,32673015,2018
Wisconsin,Amount from General Fund,36771208,2019
Wisconsin,Amount from General Fund,17462025,2020
Wisconsin,Amount from General Fund,18201419,2021
Wisconsin,Amount from General Fund,20078101,2022
Wisconsin,Amount from General Fund,18825378,2023
Wisconsin,Amount of Budget from SRF,56561000,2011_old
Wisconsin,Amount of Budget from SRF,54068000,2012
Wisconsin,Environmental Agency Budget,236016182,2013_old
Wisconsin,Environmental Agency Budget,245300581,2014
Wisconsin,Environmental Agency Budget,242259539,2015
Wisconsin,Environmental Agency Budget,234332469,2016
Wisconsin,Environmental Agency Budget,234332469,2016_old
Wisconsin,Environmental Agency Budget,241969700,2017
Wisconsin,Environmental Agency Budget,238687697,2018
Wisconsin,Environmental Agency Budget,258853128,2019
Wisconsin,Environmental Agency Budget,257628739,2020
Wisconsin,Environmental Agency Budget,250007881,2022
Wisconsin,Environmental Agency Budget,302871492,2023
Wisconsin,Environmental Agency Budget (SRF Added),241467800,2011_old
Wisconsin,Environmental Agency Budget (SRF Added),251171300,2012
Wisconsin,Environmental Agency Budget (SRF Added),197751700,2013
Wisconsin,Percent from Federal Government,13,2009
Wisconsin,Percent from Federal Government,13,2010
Wisconsin,Percent from Federal Government,13,2011
Wisconsin,Percent from Federal Government,20.00,2011_old
Wisconsin,Percent from Federal Government,16.00,2012
Wisconsin,Percent from Federal Government,16.00,2013
Wisconsin,Percent from Federal Government,30.21,2016
Wisconsin,Percent from Federal Government,30.21,2016_old
Wisconsin,Percent from Federal Government,34.04,2017
Wisconsin,Percent from Federal Government,34.79,2018
Wisconsin,Percent from Federal Government,34.29,2019
Wisconsin,Percent from Federal Government,35.45,2020
Wisconsin,Percent from Federal Government,37.12,2022
Wisconsin,Percent from Federal Government,47.86,2023
Wisconsin,Percent from Fees / Other,47,2009
Wisconsin,Percent from Fees / Other,57,2010
Wisconsin,Percent from Fees / Other,64,2011
Wisconsin,Percent from Fees / Other,61.00,2011_old
Wisconsin,Percent from Fees / Other,64.00,2012
Wisconsin,Percent from Fees / Other,64.00,2013
Wisconsin,Percent from Fees / Other,54.74,2016
Wisconsin,Percent from Fees / Other,54.74,2016_old
Wisconsin,Percent from Fees / Other,52.06,2017
Wisconsin,Percent from Fees / Other,51.52,2018
Wisconsin,Percent from Fees / Other,51.51,2019
Wisconsin,Percent from Fees / Other,57.77,2020
Wisconsin,Percent from Fees / Other,54.85,2022
Wisconsin,Percent from Fees / Other,45.92,2023
Wisconsin,Percent from General Fund,40,2009
Wisconsin,Percent from General Fund,30,2010
Wisconsin,Percent from General Fund,23,2011
Wisconsin,Percent from General Fund,19.00,2011_old
Wisconsin,Percent from General Fund,20.00,2012
Wisconsin,Percent from General Fund,20.00,2013
Wisconsin,Percent from General Fund,15.05,2016
Wisconsin,Percent from General Fund,15.05,2016_old
Wisconsin,Percent from General Fund,13.89,2017
Wisconsin,Percent from General Fund,13.69,2018
Wisconsin,Percent from General Fund,14.21,2019
Wisconsin,Percent from General Fund,6.78,2020
Wisconsin,Percent from General Fund,8.03,2022
Wisconsin,Percent from General Fund,6.22,2023
Wisconsin,Status of Budget,Actual Expenditures,2009
Wisconsin,Status of Budget,Approved Budget,2010
Wisconsin,Status of Budget,Approved Budget,2011
Wisconsin,Status of Budget,Actual,2011_old
Wisconsin,Status of Budget,Current,2012
Wisconsin,Status of Budget,Adopted,2013
Wisconsin,Status of Budget,Actual,2013_old
Wisconsin,Status of Budget,Actual,2014
Wisconsin,Status of Budget,Actual,2015
Wisconsin,Status of Budget,Final,2016
Wisconsin,Status of Budget,Final,2016_old
Wisconsin,Status of Budget,Final,2017
Wisconsin,Status of Budget,Final,2018
Wisconsin,Status of Budget,Final,2019
Wisconsin,Status of Budget,Final,2020
Wisconsin,Status of Budget,Final,2021
Wisconsin,Status of Budget,Final,2022
Wisconsin,Status of Budget,Final,2023
Wyoming,Amount from Federal Government,5649167,2013_old
Wyoming,Amount from Federal Government,5671866,2014
Wyoming,Amount from Federal Government,5655099,2015
Wyoming,Amount from Federal Government,6200158,2016
Wyoming,Amount from Federal Government,6200158,2016_old
Wyoming,Amount from Federal Government,5672200,2017
Wyoming,Amount from Federal Government,5698189,2018
Wyoming,Amount from Federal Government,5664223,2019
Wyoming,Amount from Federal Government,7056430,2020
Wyoming,Amount from Federal Government,7317915,2021
Wyoming,Amount from Federal Government,7317915,2022
Wyoming,Amount from Federal Government,7268876,2023
Wyoming,Amount from Fees / Other,19262571,2013_old
Wyoming,Amount from Fees / Other,21560389,2014
Wyoming,Amount from Fees / Other,37356283,2015
Wyoming,Amount from Fees / Other,18170694,2020
Wyoming,Amount from Fees / Other,8690036,2021
Wyoming,Amount from Fees / Other,15690036,2022
Wyoming,Amount from Fees / Other,16500112,2023
Wyoming,Amount from General Fund,31249772,2013_old
Wyoming,Amount from General Fund,31718773,2014
Wyoming,Amount from General Fund,34349049,2015
Wyoming,Amount from General Fund,17155200,2016
Wyoming,Amount from General Fund,17155200,2016_old
Wyoming,Amount from General Fund,16269651,2017
Wyoming,Amount from General Fund,16265096,2018
Wyoming,Amount from General Fund,16657228,2019
Wyoming,Amount from General Fund,11583080,2020
Wyoming,Amount from General Fund,12376012,2021
Wyoming,Amount from General Fund,12376012,2022
Wyoming,Amount from General Fund,10667565,2023
Wyoming,Amount of Budget from SRF,16740000,2011_old
Wyoming,Amount of Budget from SRF,15983000,2012
Wyoming,Environmental Agency Budget,56161510,2013_old
Wyoming,Environmental Agency Budget,58951028,2014
Wyoming,Environmental Agency Budget,77360431,2015
Wyoming,Environmental Agency Budget,38711641,2016
Wyoming,Environmental Agency Budget,38711641,2016_old
Wyoming,Environmental Agency Budget,45500840,2017
Wyoming,Environmental Agency Budget,30522274,2018
Wyoming,Environmental Agency Budget,39115169,2019
Wyoming,Environmental Agency Budget,36810204,2020
Wyoming,Environmental Agency Budget,28383962,2021
Wyoming,Environmental Agency Budget,35383962,2022
Wyoming,Environmental Agency Budget,34436553,2023
Wyoming,Environmental Agency Budget (SRF Added),46544600,2011_old
Wyoming,Environmental Agency Budget (SRF Added),45787600,2012
Wyoming,Environmental Agency Budget (SRF Added),30041444,2013
Wyoming,Environmental Agency Budget Excludes SRF,Yes,2013_old
Wyoming,Environmental Agency Budget Excludes SRF,Yes,2014
Wyoming,Environmental Agency Budget Excludes SRF,Yes,2015
Wyoming,Percent from Federal Government,28,2009
Wyoming,Percent from Federal Government,27,2010
Wyoming,Percent from Federal Government,27,2011
Wyoming,Percent from Federal Government,27.00,2011_old
Wyoming,Percent from Federal Government,27.00,2012
Wyoming,Percent from Federal Government,26.00,2013
Wyoming,Percent from Federal Government,16.02,2016
Wyoming,Percent from Federal Government,16.02,2016_old
Wyoming,Percent from Federal Government,12.47,2017
Wyoming,Percent from Federal Government,18.67,2018
Wyoming,Percent from Federal Government,14.48,2019
Wyoming,Percent from Federal Government,19.17,2020
Wyoming,Percent from Federal Government,25.78,2021
Wyoming,Percent from Federal Government,20.68,2022
Wyoming,Percent from Federal Government,21.11,2023
Wyoming,Percent from Fees / Other,24,2009
Wyoming,Percent from Fees / Other,26,2010
Wyoming,Percent from Fees / Other,26,2011
Wyoming,Percent from Fees / Other,26.00,2011_old
Wyoming,Percent from Fees / Other,26.00,2012
Wyoming,Percent from Fees / Other,23.00,2013
Wyoming,Percent from Fees / Other,49.36,2020
Wyoming,Percent from Fees / Other,30.62,2021
Wyoming,Percent from Fees / Other,44.34,2022
Wyoming,Percent from Fees / Other,47.91,2023
Wyoming,Percent from General Fund,48,2009
Wyoming,Percent from General Fund,47,2010
Wyoming,Percent from General Fund,47,2011
Wyoming,Percent from General Fund,47.00,2011_old
Wyoming,Percent from General Fund,47.00,2012
Wyoming,Percent from General Fund,51.00,2013
Wyoming,Percent from General Fund,44.32,2016
Wyoming,Percent from General Fund,44.32,2016_old
Wyoming,Percent from General Fund,35.76,2017
Wyoming,Percent from General Fund,53.29,2018
Wyoming,Percent from General Fund,42.59,2019
Wyoming,Percent from General Fund,31.47,2020
Wyoming,Percent from General Fund,43.6,2021
Wyoming,Percent from General Fund,34.98,2022
Wyoming,Percent from General Fund,30.98,2023
Wyoming,Status of Budget,Appropriated,2009
Wyoming,Status of Budget,Appropriated,2010
Wyoming,Status of Budget,Appropriated,2011
Wyoming,Status of Budget,Actual,2011_old
Wyoming,Status of Budget,Actual,2012
Wyoming,Status of Budget,Current,2013
Wyoming,Status of Budget,Actual,2013_old
Wyoming,Status of Budget,Actual,2014
Wyoming,Status of Budget,Actual,2015
Wyoming,Status of Budget,Actual,2016
Wyoming,Status of Budget,Actual,2016_old
Wyoming,Status of Budget,Actual,2017
Wyoming,Status of Budget,Actual,2018
